,type,seed,difficulty,dnn_xs,dnn_m,lstm_xs,open_lstm_m,last_value,regression,arima,entropy
249,size_1000_seed_250_config_piecewise_linear_num_seg_25_lookback_10,250,25,0.004088591318577528,0.0236106775701046,0.009449039585888386,0.0018284994876012206,0.0005942559218965471,0.0001874869267145962,0.0006328487607888044,1.5156583491629287
250,size_1000_seed_251_config_piecewise_linear_num_seg_26_lookback_10,251,26,0.02426224760711193,0.02107050269842148,0.02176406793296337,0.010014954023063183,0.0024234759621322155,0.000533196767171219,0.0031343741108702293,2.278039708243761
251,size_1000_seed_252_config_piecewise_linear_num_seg_26_lookback_10,252,26,0.025304026901721954,0.018994782119989395,0.02763722836971283,0.008426849730312824,0.002707712585106492,0.0005218994617462491,0.0020269422828391426,2.33414740487039
252,size_1000_seed_253_config_piecewise_linear_num_seg_26_lookback_10,253,26,0.046471644192934036,0.04647635295987129,0.03820868581533432,0.0012181061320006847,0.006421910598874092,1.7662843064258914e-08,0.009443995889416015,2.758748621692644
253,size_1000_seed_254_config_piecewise_linear_num_seg_26_lookback_10,254,26,0.04821830615401268,0.02502920664846897,0.033961422741413116,0.024517260491847992,0.003649127436801791,0.00046779700120292756,0.0020865104827514015,2.4819523846473746
254,size_1000_seed_255_config_piecewise_linear_num_seg_26_lookback_10,255,26,0.016347819939255714,0.03466624766588211,0.0294119194149971,0.007958143018186092,0.0021702279336750507,0.0005690807942301031,0.0023766946743716917,1.7232820793917285
255,size_1000_seed_256_config_piecewise_linear_num_seg_26_lookback_10,256,26,0.031215626746416092,0.028349459171295166,0.00783083587884903,0.008441395126283169,0.002462949836626649,0.0014639166990916008,0.002618660091571906,1.8775160430404485
256,size_1000_seed_257_config_piecewise_linear_num_seg_26_lookback_10,257,26,0.02388603426516056,0.015862608328461647,0.008636482059955597,0.005770773161202669,0.0028567814733833075,0.0034774234692255845,0.0030871584246833484,2.2370160144401376
257,size_1000_seed_258_config_piecewise_linear_num_seg_26_lookback_10,258,26,0.011661635711789131,0.011065871454775333,0.019629597663879395,0.004927754867821932,0.002772283274680376,0.0017665975491205882,0.0027445829370559456,2.306029823495869
258,size_1000_seed_259_config_piecewise_linear_num_seg_26_lookback_10,259,26,0.04020189866423607,0.03302541375160217,0.022916626185178757,0.00644597876816988,0.0028837299905717373,5.672375365389781e-09,0.0026844584569532797,2.6217429881841716
259,size_1000_seed_260_config_piecewise_linear_num_seg_26_lookback_10,260,26,0.007322461809962988,0.0046456181444227695,0.019452016800642014,0.009980903007090092,0.0011434954358264804,0.0008650538523992002,0.0013450794776623664,1.9357221928036967
260,size_1000_seed_261_config_piecewise_linear_num_seg_27_lookback_10,261,27,0.044595662504434586,0.01582440547645092,0.050466977059841156,0.02447229065001011,0.004782738629728556,0.0006943774223327648,0.004099434387953901,2.7292567329990276
261,size_1000_seed_262_config_piecewise_linear_num_seg_27_lookback_10,262,27,0.030256362631917,0.00877239927649498,0.00723335612565279,0.012409879826009274,0.0028081529308110476,0.0004724197387695217,0.002114838689885793,2.1439468694045094
262,size_1000_seed_263_config_piecewise_linear_num_seg_27_lookback_10,263,27,0.03751867637038231,0.039015721529722214,0.018180279061198235,0.011304364539682865,0.005476411432027817,0.0002068325771639748,0.0019744244781841527,2.724637418169242
263,size_1000_seed_264_config_piecewise_linear_num_seg_27_lookback_10,264,27,0.03243587911128998,0.032858941704034805,0.022869598120450974,0.015148849226534367,0.006111971102654934,0.0016143739223480275,0.005429453326229842,2.589914973134815
264,size_1000_seed_265_config_piecewise_linear_num_seg_27_lookback_10,265,27,0.00371753447689116,0.009773897007107735,0.0266390610486269,0.0031758826225996017,0.0025408505462110043,2.0384788526062182e-08,0.0051438796608490964,2.2400145687039927
265,size_1000_seed_266_config_piecewise_linear_num_seg_27_lookback_10,266,27,0.012565570883452892,0.014655214734375477,0.007220005616545677,0.0024283737875521183,0.0012133403215557337,0.0010576536456743874,0.0016291926458230311,2.3221103770727005
266,size_1000_seed_267_config_piecewise_linear_num_seg_27_lookback_10,267,27,0.01546742394566536,0.002673736773431301,0.05424465239048004,0.011267576366662979,0.0036927973851561546,0.0010888830025990981,0.00246906765220133,2.2009179783257364
267,size_1000_seed_268_config_piecewise_linear_num_seg_27_lookback_10,268,27,0.025103017687797546,0.047970518469810486,0.027853768318891525,0.00996479019522667,0.00303011666983366,0.0007296613454818684,0.004877632843399199,2.7506883456055866
268,size_1000_seed_269_config_piecewise_linear_num_seg_27_lookback_10,269,27,0.02063727378845215,0.028547702357172966,0.022943653166294098,0.014331668615341187,0.0029744303319603205,0.0009415177106857299,0.0037591337972420783,2.0978780639011365
269,size_1000_seed_270_config_piecewise_linear_num_seg_27_lookback_10,270,27,0.027614856138825417,0.06267720460891724,0.04309464991092682,0.032422538846731186,0.0024528789799660444,4.908888600767304e-06,0.0018857240677719593,2.43154580281455
270,size_1000_seed_271_config_piecewise_linear_num_seg_28_lookback_10,271,28,0.012246501632034779,0.09418193995952606,0.08106428384780884,0.009326279163360596,0.0028295996598899364,0.0002567971361956261,0.002520332264052111,2.0953920688941694
271,size_1000_seed_272_config_piecewise_linear_num_seg_28_lookback_10,272,28,0.0623277947306633,0.018095901235938072,0.06611941754817963,0.01798316091299057,0.0034094727598130703,0.00284403093655904,0.0035720903156765283,2.3680628930658694
272,size_1000_seed_273_config_piecewise_linear_num_seg_28_lookback_10,273,28,0.020171696320176125,0.011597719043493271,0.006195494905114174,0.006146113853901625,0.0022428527008742094,0.0008204507033030178,0.0029646483326822137,1.9136829074238224
273,size_1000_seed_274_config_piecewise_linear_num_seg_28_lookback_10,274,28,0.008516705594956875,0.0062121860682964325,0.040430888533592224,0.008774805814027786,0.001754546188749373,0.00025996673107147927,0.00262471860193933,2.1844742854073447
274,size_1000_seed_275_config_piecewise_linear_num_seg_28_lookback_10,275,28,0.025704476982355118,0.01694323867559433,0.02070264331996441,0.014283628202974796,0.0037210306618362665,0.0026761199037234162,0.0036424150925229637,2.6770918157383257
275,size_1000_seed_276_config_piecewise_linear_num_seg_28_lookback_10,276,28,0.014270341023802757,0.01677684113383293,0.024807019159197807,0.005154081154614687,0.0028270543552935123,0.0022413827379544576,0.001864060154750819,2.0474674869083533
276,size_1000_seed_277_config_piecewise_linear_num_seg_28_lookback_10,277,28,0.01782587543129921,0.1181478425860405,0.01804659515619278,0.0021123597398400307,0.0013865598011761904,0.00042527216672897967,0.002393392174511394,1.6704957679169976
277,size_1000_seed_278_config_piecewise_linear_num_seg_28_lookback_10,278,28,0.03380003198981285,0.018997114151716232,0.01038585975766182,0.011535236611962318,0.0033006537705659866,0.004469291249911002,0.0030054574709605653,2.430883554059052
278,size_1000_seed_279_config_piecewise_linear_num_seg_28_lookback_10,279,28,0.012237398885190487,0.008761217817664146,0.01097887009382248,0.005822696723043919,0.0023617821279913187,0.001134499152501427,0.003140577275561248,1.9018232557694048
279,size_1000_seed_280_config_piecewise_linear_num_seg_28_lookback_10,280,28,0.016125252470374107,0.013667259365320206,0.05972043052315712,0.004766920581459999,0.003488801419734955,0.0010716994603474942,0.002732503493817887,2.708956594033333
280,size_1000_seed_281_config_piecewise_linear_num_seg_29_lookback_10,281,29,0.02485697902739048,0.033609986305236816,0.037848178297281265,0.009610640816390514,0.003653329098597169,0.0005683400444686412,0.0033975403264738585,2.1665421961234044
281,size_1000_seed_282_config_piecewise_linear_num_seg_29_lookback_10,282,29,0.05834267660975456,0.047233354300260544,0.04223908111453056,0.0032551658805459738,0.0023628058843314648,3.157493968751479e-09,0.002841005604506488,2.3147659093177673
282,size_1000_seed_283_config_piecewise_linear_num_seg_29_lookback_10,283,29,0.008044651709496975,0.0026937881484627724,0.012493896298110485,0.002683752216398716,0.0003181016363669187,0.00035826841990152736,0.0007164870837603943,2.7314776714025526
283,size_1000_seed_284_config_piecewise_linear_num_seg_29_lookback_10,284,29,0.011868195608258247,0.014205335639417171,0.007561682257801294,0.004724868107587099,0.0025975406169891357,0.0017430028381447,0.0024753024137301495,2.306835067423286
284,size_1000_seed_285_config_piecewise_linear_num_seg_29_lookback_10,285,29,0.006150305271148682,0.03493070974946022,0.0069130705669522285,0.002117480617016554,0.0014292714186012745,0.0005633251694962397,0.0015826339678307474,2.196870546957722
285,size_1000_seed_286_config_piecewise_linear_num_seg_29_lookback_10,286,29,0.02133326604962349,0.023173943161964417,0.015625739470124245,0.008459603413939476,0.0037029909435659647,0.0008244679570198069,0.0029403736345657793,2.5305841720927575
286,size_1000_seed_287_config_piecewise_linear_num_seg_29_lookback_10,287,29,0.01146434061229229,0.016984451562166214,0.009604454971849918,0.009832613170146942,0.0010914499871432781,0.0014066506922245064,0.0013856430532964393,2.2484998277301496
287,size_1000_seed_288_config_piecewise_linear_num_seg_29_lookback_10,288,29,0.016984935849905014,0.013862804509699345,0.006683024112135172,0.0051934123039245605,0.0022004873026162386,0.0011319476962089626,0.0029511487521939367,2.3511562606498133
288,size_1000_seed_289_config_piecewise_linear_num_seg_29_lookback_10,289,29,0.010309657081961632,0.017678532749414444,0.011901834979653358,0.004286171402782202,0.0022413707338273525,0.0004201517899831159,0.0038159974350326603,2.5965558199120182
289,size_1000_seed_290_config_piecewise_linear_num_seg_29_lookback_10,290,29,0.03938464820384979,0.03215201944112778,0.025395769625902176,0.025503339245915413,0.005237035918980837,0.0013693766196568769,0.00402161458142674,2.4855683184034474
290,size_1000_seed_291_config_piecewise_linear_num_seg_30_lookback_10,291,30,0.004514199681580067,0.012688985094428062,0.009456050582230091,0.00036759674549102783,0.0004362118197605014,0.0004617628653844597,0.0006903584304611499,2.5385320474635997
291,size_1000_seed_292_config_piecewise_linear_num_seg_30_lookback_10,292,30,0.017270231619477272,0.10499917715787888,0.06564117223024368,0.023402370512485504,0.001668928423896432,0.0004083110103383649,0.001523020628036366,2.328564338025069
292,size_1000_seed_293_config_piecewise_linear_num_seg_30_lookback_10,293,30,0.037298161536455154,0.015699556097388268,0.01597718335688114,0.005860877688974142,0.0018015247769653797,0.0014536465009053557,0.002424991056418726,2.0866163799919466
293,size_1000_seed_294_config_piecewise_linear_num_seg_30_lookback_10,294,30,0.026336761191487312,0.025026492774486542,0.009362547658383846,0.0028205334674566984,0.0013573849573731422,0.001062981291363637,0.0011705301721120726,2.138308721940201
294,size_1000_seed_295_config_piecewise_linear_num_seg_30_lookback_10,295,30,0.022053958848118782,0.02524370513856411,0.0169795174151659,0.006304355803877115,0.0019955867901444435,0.0013283267319202476,0.0034028183773738775,1.882419715535624
295,size_1000_seed_296_config_piecewise_linear_num_seg_30_lookback_10,296,30,0.0411202609539032,0.01534662488847971,0.04063934460282326,0.017121823504567146,0.0015937339048832655,0.0006616688765934657,0.0013220361529369979,1.9359086952801572
296,size_1000_seed_297_config_piecewise_linear_num_seg_30_lookback_10,297,30,0.016661571338772774,0.023592321202158928,0.006514166481792927,0.007007828913629055,0.002851609606295824,0.0008330785781145091,0.003782127767930285,2.026042787387563
297,size_1000_seed_298_config_piecewise_linear_num_seg_30_lookback_10,298,30,0.07567891478538513,0.09174074977636337,0.029063835740089417,0.025962699204683304,0.0060220337472856045,0.00024518934885660646,0.008452025530619862,2.0090302306195675
298,size_1000_seed_299_config_piecewise_linear_num_seg_30_lookback_10,299,30,0.0071434821002185345,0.013698921538889408,0.0457087866961956,0.005113482009619474,0.002550102537497878,0.00148792282740277,0.001562786698596461,1.5516899607986427
299,size_1000_seed_300_config_piecewise_linear_num_seg_30_lookback_10,300,30,0.024012602865695953,0.017959685996174812,0.018244339153170586,0.004874708130955696,0.0008819015929475427,0.0002838594028726214,0.0010182379397442075,2.2871392702303637
300,size_1000_seed_301_config_piecewise_linear_num_seg_31_lookback_10,301,31,0.013211388140916824,0.010048022493720055,0.048488277941942215,0.05385633558034897,0.003483812790364027,0.0025058806737263974,0.004292687893830052,2.5806401984297875
301,size_1000_seed_302_config_piecewise_linear_num_seg_31_lookback_10,302,31,0.01361625175923109,0.031216459348797798,0.0319310687482357,0.004363326355814934,0.003175065852701664,0.0018332833647728075,0.003484090834551816,2.347349467002252
302,size_1000_seed_303_config_piecewise_linear_num_seg_31_lookback_10,303,31,0.01642034202814102,0.028054961934685707,0.024259857833385468,0.0021012844517827034,0.0017918059602379799,0.0008204288482666044,0.0017821782943727366,2.2097347753059293
303,size_1000_seed_304_config_piecewise_linear_num_seg_31_lookback_10,304,31,0.015963928773999214,0.07890048623085022,0.029174253344535828,0.002726601902395487,0.0023443056270480156,0.0004236692190170285,0.0016180355476280053,2.3603870488071377
304,size_1000_seed_305_config_piecewise_linear_num_seg_31_lookback_10,305,31,0.02097553201019764,0.021875567734241486,0.02367604337632656,0.011825370602309704,0.004573839716613293,0.0013284451365471056,0.002117225870172471,2.2212211400083817
305,size_1000_seed_306_config_piecewise_linear_num_seg_31_lookback_10,306,31,0.0064562722109258175,0.0026375330053269863,0.006096662953495979,0.00199372717179358,0.000677535543218255,0.0007268673181533947,0.0009810163541465733,2.15170415238509
306,size_1000_seed_307_config_piecewise_linear_num_seg_31_lookback_10,307,31,0.017490698024630547,0.02275129407644272,0.010088729672133923,0.007414890918880701,0.0034250193275511265,0.0017684699694315653,0.004228957499534748,2.2828060485453125
307,size_1000_seed_308_config_piecewise_linear_num_seg_31_lookback_10,308,31,0.005853603594005108,0.006212085951119661,0.010635826736688614,0.0031464549247175455,0.0014534184010699391,0.0006431257277727129,0.0012858511017872704,1.8999214473266068
308,size_1000_seed_309_config_piecewise_linear_num_seg_31_lookback_10,309,31,0.019329359754920006,0.026959169656038284,0.016098016873002052,0.009669829159975052,0.0037546372041106224,0.0018527729113896564,0.0030723521006243513,2.6831453718545326
309,size_1000_seed_310_config_piecewise_linear_num_seg_31_lookback_10,310,31,0.009463507682085037,0.037953149527311325,0.012858714908361435,0.0030735537875443697,0.0010321434820070863,0.0003260816931724575,0.0010477054570773613,2.3902231390313466
310,size_1000_seed_311_config_piecewise_linear_num_seg_32_lookback_10,311,32,0.01082163117825985,0.009048466570675373,0.030788635835051537,0.004369759000837803,0.0020681493915617466,0.0009257620970408275,0.0018504346553641538,2.003720090984857
311,size_1000_seed_312_config_piecewise_linear_num_seg_32_lookback_10,312,32,0.014951739460229874,0.0092656584456563,0.0046921176835894585,0.005728560034185648,0.001418131636455655,0.0006728454033533816,0.0012661305595269457,1.8913474085741384
312,size_1000_seed_313_config_piecewise_linear_num_seg_32_lookback_10,313,32,0.030810490250587463,0.02136707864701748,0.04016371816396713,0.012504608370363712,0.00460044527426362,0.0011488936987395088,0.004755202778940573,2.4529387303235324
313,size_1000_seed_314_config_piecewise_linear_num_seg_32_lookback_10,314,32,0.06347758322954178,0.03400440886616707,0.03451639041304588,0.019497394561767578,0.0032970684114843607,0.00031877386569976405,0.004702340749879284,2.369667154424966
314,size_1000_seed_315_config_piecewise_linear_num_seg_32_lookback_10,315,32,0.00464724050834775,0.009348765946924686,0.004265149123966694,0.002510739490389824,0.0009093082044273615,0.0010134377082188929,0.0013468841771842254,2.0297094581643083
315,size_1000_seed_316_config_piecewise_linear_num_seg_32_lookback_10,316,32,0.017333483323454857,0.030466020107269287,0.007207972463220358,0.0052066342905163765,0.00269522937014699,0.0021263835420055944,0.0024613226890467413,2.048092694906202
316,size_1000_seed_317_config_piecewise_linear_num_seg_32_lookback_10,317,32,0.0044626956805586815,0.005039440933614969,0.07659977674484253,0.0064076948910951614,0.0035199010744690895,0.0006055192152659061,0.004739432712246492,1.9759016904409465
317,size_1000_seed_318_config_piecewise_linear_num_seg_32_lookback_10,318,32,0.015171611681580544,0.010404568165540695,0.005502942018210888,0.004513257648795843,0.0020146984606981277,0.0017537367343902633,0.0023029582548034356,2.2353151765679753
318,size_1000_seed_319_config_piecewise_linear_num_seg_32_lookback_10,319,32,0.022468943148851395,0.011931213550269604,0.023693973198533058,0.0041834269650280476,0.00197632797062397,0.00042756144205728983,0.002775273175052399,2.309963917441077
319,size_1000_seed_320_config_piecewise_linear_num_seg_32_lookback_10,320,32,0.03329038992524147,0.027015654370188713,0.027598517015576363,0.013239297084510326,0.003936391323804855,0.0013192435204982728,0.004531033738966238,2.590040601361065
320,size_1000_seed_321_config_piecewise_linear_num_seg_33_lookback_10,321,33,0.008639275096356869,0.018962249159812927,0.004695140291005373,0.0024464624002575874,0.0011613279348239303,0.0010733126699924462,0.0013250261035678286,2.223180090675808
321,size_1000_seed_322_config_piecewise_linear_num_seg_33_lookback_10,322,33,0.022927241399884224,0.09607228636741638,0.014861680567264557,0.019263841211795807,0.00238374643959105,0.00102356438105926,0.002132252341140551,2.118597464555626
322,size_1000_seed_323_config_piecewise_linear_num_seg_33_lookback_10,323,33,0.010641902685165405,0.015428423881530762,0.008941791951656342,0.009069477207958698,0.0026568912435323,0.0028669499953587786,0.0032264088557828253,2.2365856406585682
323,size_1000_seed_324_config_piecewise_linear_num_seg_33_lookback_10,324,33,0.007186690345406532,0.03575335815548897,0.013289619237184525,0.003941691480576992,0.0014439949300140142,0.0006407349954048789,0.0017526809311951025,1.987821691958186
324,size_1000_seed_325_config_piecewise_linear_num_seg_33_lookback_10,325,33,0.03887408599257469,0.06572288274765015,0.06214486435055733,0.006557202432304621,0.00463795056566596,5.955497423479339e-09,0.0037695231148795294,2.863802313816889
325,size_1000_seed_326_config_piecewise_linear_num_seg_33_lookback_10,326,33,0.03396906703710556,0.017058787867426872,0.004405810032039881,0.00738834124058485,0.0025209554005414248,0.001537330021460854,0.002316155497477338,2.492139598507327
326,size_1000_seed_327_config_piecewise_linear_num_seg_33_lookback_10,327,33,0.0018716484773904085,0.001817423733882606,0.0039533269591629505,0.0017532467609271407,0.0004443746875040233,0.00022508509953816257,0.000866345789280435,1.9052314470013114
327,size_1000_seed_328_config_piecewise_linear_num_seg_33_lookback_10,328,33,0.0314985066652298,0.03691786900162697,0.038597095757722855,0.009919319301843643,0.0039672707207500935,0.0016488986673454482,0.002626127433946355,2.324838021638222
328,size_1000_seed_329_config_piecewise_linear_num_seg_33_lookback_10,329,33,0.006893614307045937,0.027865195646882057,0.03491130471229553,0.0013526668772101402,0.0005562059814110398,0.0007823249148981023,0.0009014086973688108,2.0383904568163116
329,size_1000_seed_330_config_piecewise_linear_num_seg_33_lookback_10,330,33,0.022958705201745033,0.01490455400198698,0.004718114621937275,0.002942235441878438,0.004478058312088251,0.0030571569403012692,0.006177205250867004,2.5744761145601895
330,size_1000_seed_331_config_piecewise_linear_num_seg_34_lookback_10,331,34,0.01829085499048233,0.03864574804902077,0.09686460345983505,0.01102031022310257,0.005252072587609291,0.00019988632202148194,0.00926786313602677,2.5980474156186353
331,size_1000_seed_332_config_piecewise_linear_num_seg_34_lookback_10,332,34,0.026391690596938133,0.05297020450234413,0.03680633008480072,0.0074987043626606464,0.005331655032932758,0.0009748881633083099,0.005200112045151319,2.7310450974115676
332,size_1000_seed_333_config_piecewise_linear_num_seg_34_lookback_10,333,34,0.011554031632840633,0.017287492752075195,0.023586712777614594,0.01835971511900425,0.003074180567637086,0.0010198823610941688,0.0038133592874068046,2.177441054504925
333,size_1000_seed_334_config_piecewise_linear_num_seg_34_lookback_10,334,34,0.011964984238147736,0.03629498556256294,0.015586812049150467,0.011278876103460789,0.0010074451565742493,0.0002524507256845637,0.000971122731526817,2.174591179042523
334,size_1000_seed_335_config_piecewise_linear_num_seg_34_lookback_10,335,34,0.005794755648821592,0.0955900028347969,0.22747893631458282,0.004209565930068493,0.0012161507038399577,0.0007959578281346089,0.0009840720443744417,2.0957509588059517
335,size_1000_seed_336_config_piecewise_linear_num_seg_34_lookback_10,336,34,0.012974834069609642,0.009191293269395828,0.08888353407382965,0.01264895685017109,0.004141184035688639,0.0013543445666631205,0.0031288061265348777,2.4930287978892216
336,size_1000_seed_337_config_piecewise_linear_num_seg_34_lookback_10,337,34,0.021793009713292122,0.008809193037450314,0.03881560266017914,0.005677526816725731,0.0016558892093598843,0.00035150492191315274,0.0014594604594478,2.0903641485638205
337,size_1000_seed_338_config_piecewise_linear_num_seg_34_lookback_10,338,34,0.007281607016921043,0.006392356939613819,0.028999052941799164,0.006053928751498461,0.0011131048668175936,0.00036313462257385075,0.0017259999735730102,1.955858026451435
338,size_1000_seed_339_config_piecewise_linear_num_seg_34_lookback_10,339,34,0.007404068019241095,0.00887642428278923,0.003474131226539612,0.005532890558242798,0.0014261412434279919,0.0009924324750900204,0.001527175682510874,1.707332716003786
339,size_1000_seed_340_config_piecewise_linear_num_seg_34_lookback_10,340,34,0.010479365475475788,0.012982177548110485,0.02039983496069908,0.005557610187679529,0.0021462272852659225,0.0016050699154536074,0.00226001024797205,2.2551657481769953
340,size_1000_seed_341_config_piecewise_linear_num_seg_35_lookback_10,341,35,0.008834479376673698,0.00514876376837492,0.021088430657982826,0.0016593015752732754,0.001053414773195982,0.0007815802594025926,0.0010859001581535364,2.266676477243497
341,size_1000_seed_342_config_piecewise_linear_num_seg_35_lookback_10,342,35,0.012440433725714684,0.05790538713335991,0.0321657620370388,0.028645921498537064,0.005499250255525112,0.001668403863906851,0.00669427066045927,2.8816466892760895
342,size_1000_seed_343_config_piecewise_linear_num_seg_35_lookback_10,343,35,0.013531223870813847,0.0244130901992321,0.010520168580114841,0.007642275653779507,0.0019861729815602303,0.0002726265709691985,0.0021051010906675592,1.9608178641035434
343,size_1000_seed_344_config_piecewise_linear_num_seg_35_lookback_10,344,35,0.02773458883166313,0.0310811847448349,0.010649392381310463,0.012130829505622387,0.004343891981989145,0.007677807519833245,0.003494328253850231,2.5709606587164076
344,size_1000_seed_345_config_piecewise_linear_num_seg_35_lookback_10,345,35,0.021915003657341003,0.030442817136645317,0.021007834002375603,0.01434735581278801,0.006106640677899122,0.0026212586561838902,0.005516540304167561,2.6011826152305044
345,size_1000_seed_346_config_piecewise_linear_num_seg_35_lookback_10,346,35,0.020234975963830948,0.0227726511657238,0.043684784322977066,0.01171580795198679,0.00275996932759881,0.001048468198316793,0.0026175427947067566,2.302427399936714
346,size_1000_seed_347_config_piecewise_linear_num_seg_35_lookback_10,347,35,0.012415709905326366,0.012578976340591908,0.006023977417498827,0.005266908556222916,0.002821122296154499,0.0017329724232355748,0.002906339125531632,2.05269849744314
347,size_1000_seed_348_config_piecewise_linear_num_seg_35_lookback_10,348,35,0.016772069036960602,0.012045548297464848,0.11883582174777985,0.0084109827876091,0.0023905520793050528,0.0017346483866373863,0.0024936862659769464,2.1352425939310358
348,size_1000_seed_349_config_piecewise_linear_num_seg_35_lookback_10,349,35,0.00882855523377657,0.005193300079554319,0.08209381252527237,0.030856430530548096,0.0027383596170693636,0.0010612343549728487,0.004253839895363284,2.082249601945711
349,size_1000_seed_350_config_piecewise_linear_num_seg_35_lookback_10,350,35,0.024856165051460266,0.018993740901350975,0.011920647695660591,0.008734071627259254,0.0021386092994362116,0.0014633621647953986,0.0029916469052657544,2.338590929222025
350,size_1000_seed_351_config_piecewise_linear_num_seg_36_lookback_10,351,36,0.031893759965896606,0.03352931886911392,0.008513552136719227,0.006211438216269016,0.002619049744680524,0.0006370794375737576,0.0034254336406764224,2.473846153834496
351,size_1000_seed_352_config_piecewise_linear_num_seg_36_lookback_10,352,36,0.007805266883224249,0.01176857203245163,0.0030818828381597996,0.001249658758752048,0.001563023659400642,0.00032376005252202577,0.0018579163844233393,2.303477346140596
352,size_1000_seed_353_config_piecewise_linear_num_seg_36_lookback_10,353,36,0.021529821678996086,0.026462538167834282,0.01745360530912876,0.010105311870574951,0.004628969356417656,0.004158079187075301,0.0037691841467878662,2.2977426323851273
353,size_1000_seed_354_config_piecewise_linear_num_seg_36_lookback_10,354,36,0.028988881036639214,0.02178514562547207,0.025934813544154167,0.014410501345992088,0.005695311818271875,0.0029103702306747447,0.00720184685046097,2.2931427284760746
354,size_1000_seed_355_config_piecewise_linear_num_seg_36_lookback_10,355,36,0.022490134462714195,0.02112204022705555,0.012814231216907501,0.010499873198568821,0.005312527529895306,0.003899524132410689,0.004392228521060981,2.4378689227187316
355,size_1000_seed_356_config_piecewise_linear_num_seg_36_lookback_10,356,36,0.007926400750875473,0.019866082817316055,0.006421968806535006,0.0036947298794984818,0.0016686919843778014,0.000799179643392563,0.0015512035425224535,1.847456428283062
356,size_1000_seed_357_config_piecewise_linear_num_seg_36_lookback_10,357,36,0.023623507469892502,0.010029859840869904,0.04586485028266907,0.006330632138997316,0.0020948422607034445,0.0009929840962092018,0.002313170291059721,2.0584427161871885
357,size_1000_seed_358_config_piecewise_linear_num_seg_36_lookback_10,358,36,0.025421366095542908,0.03222482651472092,0.008520708419382572,0.005852825008332729,0.0030297357589006424,0.0008082419236501106,0.00209302640946655,2.2683965487140827
358,size_1000_seed_359_config_piecewise_linear_num_seg_36_lookback_10,359,36,0.031173624098300934,0.03245669975876808,0.014835681766271591,0.005157575011253357,0.005171633325517178,0.0023202695588891696,0.004340097641741183,2.9614163016747845
359,size_1000_seed_360_config_piecewise_linear_num_seg_36_lookback_10,360,36,0.035505399107933044,0.038553763180971146,0.02330542728304863,0.015040654689073563,0.0052805570885539055,0.0021803992589314782,0.005169471914493847,2.680099679766263
360,size_1000_seed_361_config_piecewise_linear_num_seg_37_lookback_10,361,37,0.011746588163077831,0.023089110851287842,0.028627624735236168,0.0018490974325686693,0.005305273924022913,0.001916650584588451,0.003854265289451825,2.962534005533809
361,size_1000_seed_362_config_piecewise_linear_num_seg_37_lookback_10,362,37,0.034654125571250916,0.023253001272678375,0.01865478605031967,0.0060850172303617,0.0035777664743363857,0.00021924063563347806,0.0025457765248649332,2.650970256363869
362,size_1000_seed_363_config_piecewise_linear_num_seg_37_lookback_10,363,37,0.03785695135593414,0.05772579833865166,0.01717206835746765,0.009096315130591393,0.0031086006201803684,0.0018983178380100696,0.0034289964159231285,2.4404899540739957
363,size_1000_seed_364_config_piecewise_linear_num_seg_37_lookback_10,364,37,0.008927654474973679,0.009044033475220203,0.027341827750205994,0.008439136669039726,0.0029471036978065968,0.0007090571151735888,0.0028419782659836416,2.371718509697025
364,size_1000_seed_365_config_piecewise_linear_num_seg_37_lookback_10,365,37,0.01357631478458643,0.018651895225048065,0.01058485358953476,0.006555632222443819,0.0027190912514925003,0.0012156098286310979,0.0026228743803475463,2.260743749354528
365,size_1000_seed_366_config_piecewise_linear_num_seg_37_lookback_10,366,37,0.005767858121544123,0.010988687165081501,0.045066576451063156,0.0007946163532324135,0.003083160612732172,0.00011540822188060295,0.004089090797234759,2.4430825785331556
366,size_1000_seed_367_config_piecewise_linear_num_seg_37_lookback_10,367,37,0.008498676121234894,0.02714768797159195,0.011914875358343124,0.017487866804003716,0.002366996370255947,0.0006152304808298858,0.0024895928736009543,1.7572413306006482
367,size_1000_seed_368_config_piecewise_linear_num_seg_37_lookback_10,368,37,0.010855725966393948,0.01508642639964819,0.04634701833128929,0.004532790742814541,0.0020803743973374367,0.001195867896080034,0.002152472682788755,2.4287196919196656
368,size_1000_seed_369_config_piecewise_linear_num_seg_37_lookback_10,369,37,0.016293875873088837,0.07606002688407898,0.13556283712387085,0.018990786746144295,0.0015721984673291445,0.00048691516757632324,0.0008303011894352285,1.6663112632768937
369,size_1000_seed_370_config_piecewise_linear_num_seg_37_lookback_10,370,37,0.2198757380247116,0.13035747408866882,0.27715691924095154,0.00921776331961155,0.004868411924690008,0.0003914335416629938,0.0068442694049843785,2.09625458599155
370,size_1000_seed_371_config_piecewise_linear_num_seg_38_lookback_10,371,38,0.009254071861505508,0.006713576149195433,0.017547810450196266,0.0017494704807177186,0.0012897102860733867,0.0011309181514661758,0.0012785721003578847,2.0114082630140775
371,size_1000_seed_372_config_piecewise_linear_num_seg_38_lookback_10,372,38,0.011671959422528744,0.012997818179428577,0.054384395480155945,0.007922103628516197,0.002523393603041768,0.0013448446989059737,0.002084777865642867,1.7918553111196673
